UserId;OwnerUserId;NbrOfComments
14152;4683;1
67971;46230;1
21;69481;2
63654;41771;2
63654;56922;2
67328;46153;1
61417;33759;2
66295;67328;1
28175;17752;1
67328;70501;2
63219;43294;1
70501;70501;1
41000;70435;1
70082;38892;1
924;70515;4
70515;70515;6
29810;61418;1
54096;70001;1
41771;70525;1
70525;70525;1
67328;43983;1
924;70321;3
45264;70555;2
70555;70555;1
70555;45264;6
69670;70542;1
70530;924;1
70530;41771;1
201;69845;1
70321;70321;1
45610;43983;3
45610;65323;4
45610;67328;3
69481;201;3
66295;51714;4
70066;70530;1
29806;29806;1
67328;66252;1
51714;70587;1
70587;52291;5
70454;26394;1
29169;23240;1
562;2576;2
29217;70603;1
70603;70603;3
70126;8878;1
68232;70611;1
70542;70542;1
70558;51411;2
836;70558;2
23305;70630;1
15464;46007;1
27432;70607;1
70558;70558;2
27432;70603;1
27432;70637;1
30335;63654;1
24478;70630;1
29587;69391;1
67755;52291;2
201;70662;1
70612;52089;1
21825;69903;1
201;58155;1
27432;70662;1
70641;63654;1
70662;27432;1
58685;69903;1
68589;49049;1
70679;51714;4
29169;70666;1
70666;29169;2
56761;8878;1
51714;67536;1
41771;52816;2
70637;63654;1
70637;70637;1
67328;70688;1
70607;70607;1
836;70698;2
67135;67328;1
69391;63654;1
68817;68818;1
23305;69951;1
70603;63654;1
70715;21825;1
70066;56761;4
56761;56761;2
924;56761;1
55122;26917;1
33202;69248;1
69951;69951;1
69951;43983;1
51714;52651;1
53357;52651;1
51714;49522;1
51714;58384;1
23334;70725;3
50406;68801;1
49522;49522;1
55122;70679;1
14372;52546;1
50406;67536;2
54252;70066;1
6550;70767;1
67328;65776;2
69477;28175;1
28175;69248;6
201;70774;1
70774;70774;3
67328;70776;1
69800;69800;1
28175;70783;3
70794;201;1
54096;53204;1
53204;53204;1
70406;924;2
70406;70623;1
13012;70783;1
69248;28175;3
10372;201;1
23305;70783;2
23305;201;1
60031;65398;1
70810;59417;1
70798;52196;1
65398;65398;2
70783;70783;4
55122;65776;2
70822;53204;1
41771;70779;1
70834;53204;1
70776;70785;2
70791;70791;1
70843;70307;3
65131;88007;1
65131;67971;1
64876;28780;1
67971;80885;3
67971;87355;2
67971;86339;1
88019;7738;1
88021;52559;1
49997;49997;4
87784;87784;4
65131;87784;3
88026;59745;1
55122;62528;1
68888;84891;1
68888;54395;1
87993;64377;4
54953;34153;1
87993;87355;1
87415;88030;1
84154;84154;1
83425;14675;1
31316;87109;2
3070;77241;1
58413;87109;1
31047;12527;1
58445;11097;1
88061;62915;1
9972;39934;1
71442;87355;1
303;60325;4
77241;64377;1
77241;60503;1
71944;86339;4
303;87355;1
60325;60325;4
65131;86908;1
88083;24980;1
65131;88082;1
78114;40949;1
49997;71442;1
71442;88059;1
88065;87193;1
86908;86908;1
84626;87355;1
86339;23710;1
23710;23710;1
303;88080;1
64377;88071;1
49456;80885;1
303;65131;2
41463;52089;1
88080;80885;1
54953;88079;1
54953;87701;1
85362;56412;1
86339;87701;1
61522;64377;2
42519;80885;1
42519;69646;2
50862;63843;3
63843;63843;2
88037;86339;1
54953;88088;1
8005;61522;1
39963;1029;2
88017;88017;1
58433;87193;1
303;87795;1
87795;87795;1
61522;61522;1
87355;88021;1
87355;88133;1
87958;80885;1
88021;88021;1
88079;64377;1
79490;86339;1
87355;79102;1
79102;65710;1
65153;88088;1
88135;87707;1
54953;73792;1
88020;50862;1
12981;676;1
63378;88151;1
84626;62752;1
3070;62752;1
33245;49944;1
62752;84626;2
6550;38887;1
29905;88153;1
54953;78365;1
87795;64377;1
60503;88168;1
60503;88162;1
47488;88140;1
84626;88059;2
47488;78365;1
88059;88059;1
88138;65710;2
51467;84626;1
51467;87707;1
88206;88193;1
64876;39963;4
80885;88204;1
56748;60503;1
3070;39963;1
39963;87869;1
64876;50044;1
64876;87869;1
88234;201;1
84891;71952;2
5268;80885;1
88255;87239;1
60503;86602;1
71952;71952;1
60503;49997;1
88282;88251;1
88255;39963;1
84891;88258;1
86339;88280;7
86339;31038;1
88280;88280;6
52454;88251;1
50445;50445;1
65710;88276;1
10147;88251;1
20844;88255;1
88294;80727;1
74184;80885;1
15518;55122;1
37184;80885;1
59426;21254;1
88249;88249;1
86182;74599;1
74599;74599;1
35644;14675;2
73932;20723;1
12603;14665;1
23305;85398;2
34153;65857;1
1330;201;1
66043;64876;1
45827;57493;1
65573;65573;2
56289;8878;1
50833;66059;1
52291;65573;1
65475;64485;1
50866;64876;1
50866;66041;1
66059;66059;1
33279;50866;1
14006;59446;1
32963;41771;1
59446;37184;2
2511;47485;1
61413;66127;1
34153;58761;1
47126;56354;1
52089;58761;1
65323;58135;3
47359;52089;1
32440;66134;10
66162;61645;1
57691;50833;4
50866;65834;1
63652;59422;1
50833;66172;1
66172;63454;1
29891;61645;3
1330;250;2
52291;66199;1
21;66199;1
47562;41771;1
43119;43294;1
66192;17177;2
27844;64596;1
44456;50019;1
27558;65225;1
50019;50019;1
61645;66117;1
45374;66155;2
66165;61645;1
20492;66117;1
65733;28175;1
66155;66155;2
66235;64711;1
59004;23305;1
;41771;5
41728;14904;1
44456;53278;1
57691;50519;1
25442;63871;1
61418;66305;1
23240;1117;1
61756;23240;1
59101;24895;1
59868;8878;2
61846;33202;1
59868;52681;4
52719;66315;1
52681;52681;2
32963;49914;2
66315;66315;1
47359;61645;1
1426;47359;1
57548;38892;5
62097;17640;1
53278;41771;2
65762;1330;1
66353;66345;2
66315;66336;2
66315;924;1
63871;66155;1
66315;65323;1
57019;56354;1
50833;64410;1
54096;56655;1
53812;44083;1
1330;43455;1
47631;50013;1
33183;66379;1
66379;66379;1
28175;66387;1
66345;66345;1
50013;50013;1
44456;43455;1
53700;38626;1
66411;53812;1
9465;9465;3
8479;25867;1
32745;37986;1
31429;32661;1
66099;66380;1
61998;66336;2
66336;66336;1
17640;66439;1
66439;66439;1
66387;17640;2
17640;17640;1
16853;53812;1
20492;65153;1
23204;66441;1
66421;45264;1
65153;45264;1
66455;26562;1
35644;65153;1
43605;64553;1
43605;52618;1
21056;64189;1
66366;66479;1
59171;59887;1
59171;60060;1
59171;60030;1
59171;60067;1
59171;60080;1
52109;31043;2
52109;46785;3
59085;59918;1
59918;59918;1
37184;59918;1
57486;60053;1
31043;31043;2
59887;59887;1
46785;46785;4
43077;51375;1
60092;46785;1
1156;60082;1
23240;59758;1
1156;60080;1
60101;60026;1
58933;46785;1
23240;60099;2
57233;1156;4
60099;60099;2
60094;46785;1
58006;46785;1
60112;28628;1
58685;57610;1
57429;34269;2
59791;59791;3
59954;59954;1
59904;60062;2
60129;29587;2
836;60139;1
44456;59919;1
35644;59919;2
56922;60108;2
52109;59919;1
60108;60108;2
52109;16024;1
51308;34269;1
60139;16024;1
60041;29771;1
45505;56655;1
51461;21608;1
1156;60133;2
1156;60145;1
52109;60136;2
1156;18507;1
1156;51082;2
1156;60125;3
60145;60145;2
60145;1156;1
60133;60133;2
60136;60136;2
60136;1156;1
59171;40643;3
17208;20618;1
40643;40643;4
17208;58433;1
57429;50406;3
54118;52109;2
54118;50406;3
836;41591;2
60105;29587;2
60125;60125;2
1426;47730;1
59085;60206;1
59085;30653;1
58789;23305;1
28175;47730;1
59085;57233;1
29575;60222;1
1330;14360;1
56981;20933;1
56981;27421;1
52109;60239;2
60239;60239;1
60184;32440;2
56923;52109;2
23305;60184;2
56408;34153;1
8752;60230;1
60206;60206;1
60184;60184;2
49700;44456;1
56177;60062;1
56177;14372;1
56177;35644;1
35644;60259;1
26562;60239;1
924;60125;1
35644;60267;1
59171;54390;1
60265;60284;1
54096;60261;1
836;;3
28198;;1
13748;59171;1
50959;54188;1
33653;7812;1
60257;28175;1
8752;58231;1
29575;60297;1
39929;41741;1
34153;60182;1
60257;60292;1
49700;42044;1
60259;60259;2
60259;60269;1
35644;60325;1
52106;1156;2
1156;60105;3
1156;51506;3
51506;51506;2
60302;49700;2
45505;60259;2
53468;26562;1
44456;59783;1
59085;60330;1
58685;60332;1
57233;32926;1
49590;49831;1
49700;52300;6
60002;59783;1
49831;49831;1
58685;59122;1
59122;59122;1
52109;60351;1
58789;29451;1
32745;59861;2
32745;59417;1
32745;59715;1
45264;60356;1
60356;60356;2
57493;1156;1
1156;59550;1
8878;59550;1
1156;59954;1
59550;8878;1
1156;57233;1
1156;59122;1
41886;60332;1
54468;60033;1
30406;15569;1
21122;45129;1
24593;60118;1
29169;59373;1
60391;46055;1
53173;31179;1
59861;59861;3
60408;26562;2
15569;30406;2
37932;38670;1
37932;45597;1
60356;45264;2
59085;40426;2
45257;60417;6
51714;60417;2
37932;41843;1
35645;56854;1
58789;5143;1
17484;33551;2
50727;51670;2
27526;924;2
51670;50727;1
50021;44039;2
51672;44039;1
36977;45756;1
41726;50146;1
51129;28175;1
43077;47488;1
28175;51696;1
381;19085;1
51562;51562;3
40853;37063;1
44139;37063;1
50471;41726;1
44039;50727;2
44039;37184;1
41740;50727;1
18323;51724;1
29587;51721;1
45264;51733;2
51733;51733;1
45264;30006;1
381;49102;1
51656;8501;1
50727;41740;2
381;51721;2
381;51743;1
51743;51743;1
51719;45264;1
41740;41740;1
16220;9728;1
381;47257;1
13023;51724;1
8501;51656;1
51696;51696;1
381;51562;1
35644;51562;1
51601;51601;1
9123;51648;1
9123;50146;1
44039;51744;1
51743;41929;1
51714;14006;1
50881;1330;1
51778;51778;1
1426;41929;1
40853;46375;1
45264;51714;2
51743;50828;2
28175;51788;1
51192;39656;1
51454;38231;1
51720;35544;1
51671;5143;1
51592;26748;1
51708;37184;1
51503;51141;1
51646;50146;1
28175;51798;3
51798;51798;2
51724;29587;1
51724;51724;1
44039;51141;1
45264;51803;1
45264;51798;1
41219;51659;1
51744;14006;1
51125;30034;1
684;8820;1
24593;51716;1
24593;37063;1
26562;51668;1
381;51820;1
39274;47488;1
31084;51573;1
51829;45264;1
45603;49299;1
44139;51648;1
51648;51648;1
51648;46527;1
23708;21163;1
28175;51856;1
51856;51856;1
47488;37502;1
29575;51859;1
924;51714;1
924;51856;1
35644;51870;1
35644;30962;1
33397;51859;1
381;41306;1
41306;49162;1
51716;51716;1
49162;51685;1
381;37502;1
381;51639;1
51639;51639;1
43855;33854;1
30578;30578;1
50146;40853;4
35644;51880;1
51714;43294;1
21825;38487;1
51714;13023;1
51714;51908;1
836;50158;1
13023;44039;1
13023;16853;1
51668;44039;1
44039;18313;1
44039;33551;1
40044;40044;1
47488;45610;1
35644;51931;1
35644;40044;1
24593;30578;1
37502;24593;2
12312;24593;1
29587;33509;2
33509;33509;2
33509;29587;1
45374;51659;1
51964;45048;1
51836;42681;1
38487;38487;1
51931;51931;1
12206;25311;1
14560;25696;3
381;12250;1
26096;26096;1
26083;26127;5
26127;26127;7
26125;25800;1
12384;26126;1
12384;26125;1
24719;26127;1
25640;14735;1
12771;12384;1
26125;26125;1
25936;75;1
19161;24719;1
26149;12384;2
14560;25936;1
13391;26146;1
381;25225;1
26146;26146;2
14164;3591;1
471;13714;1
381;26181;1
3591;3591;1
26145;381;1
14;14906;2
26166;25755;1
12250;25104;1
21560;26146;1
26194;15412;2
26194;12580;1
25311;26223;1
26181;836;1
26219;12533;1
21825;26235;2
26235;26235;1
25225;1077;1
836;15412;2
26147;21384;1
471;12771;2
25936;12384;1
12771;12771;2
8501;23574;1
26223;26223;2
8501;21381;1
12771;26281;1
26222;15790;1
25755;26260;1
25640;26297;1
15412;26302;1
7784;18934;1
836;25429;7
26302;26302;1
8501;26302;1
26326;24253;1
26316;26127;1
;24232;2
24232;24232;3
26316;14906;1
26146;15412;1
21686;10902;1
25755;;1
26339;14904;1
23718;17696;1
21686;21686;2
15527;26350;1
26350;26350;1
11097;21686;1
14904;26316;1
15430;26260;2
26257;8820;1
8820;10396;1
23718;25311;1
24593;13087;1
381;26402;1
15412;14904;1
4978;17501;1
26409;15501;3
26260;26260;1
381;17501;1
8501;24346;2
8501;24409;2
9161;1093;1
26257;26257;1
8501;24629;2
471;26402;1
15412;26426;1
836;26427;1
26146;26257;1
15527;17384;1
26163;26444;1
26445;26445;1
15412;26163;1
26163;9728;2
14904;10907;1
15430;15527;1
26479;26479;1
24922;26163;1
836;26479;1
836;26146;1
26146;26475;1
26475;26475;2
26475;26146;3
14913;26163;1
8820;26427;2
17819;25311;1
15412;;1
;471;1
;26519;1
25755;14913;1
15412;26522;1
26511;21749;1
13518;15412;3
15412;13527;2
13527;13527;2
17819;25429;1
9123;26535;1
13727;8232;1
25104;26146;2
8501;26058;2
8501;21638;1
8501;816;3
24593;26146;1
26561;3281;1
24696;26519;1
14779;10523;1
26597;23216;1
21;26606;1
18874;17384;1
26575;14779;1
26475;25104;1
26606;836;2
25104;26475;3
15527;26608;1
26617;14393;1
8820;24696;1
6567;18540;3
26608;26608;1
26519;26519;2
13100;25611;1
14588;24719;1
19161;26635;1
8232;25800;1
8005;26635;1
26657;26635;1
26675;25755;2
9123;25755;1
17696;25289;1
8005;17486;1
14;26596;1
26687;13891;1
8501;26659;1
25628;20600;1
55148;29575;1
53768;15569;2
54799;924;2
44139;54586;3
28175;56207;3
54586;45374;1
28175;54927;1
28175;8878;2
51541;55028;1
10372;45374;1
5380;1330;1
51129;37330;1
21;56207;1
55028;55028;1
44329;56229;1
56207;8878;1
43472;42354;1
50727;56266;1
50727;52021;2
52021;52021;2
51129;53372;1
45264;54568;1
44454;17696;1
56229;56229;1
44139;50641;1
54443;54443;1
54395;56292;3
56292;56292;2
55108;56292;1
56269;5380;1
40209;26243;1
31878;33194;1
56265;50727;1
32963;46624;1
32963;1330;1
44329;37630;1
55028;45264;1
28175;56322;1
28175;54992;1
34138;15569;1
56289;42354;2
56289;15569;1
56342;836;1
10216;56355;2
56350;44985;1
54040;56344;1
56344;56344;2
15527;45292;1
52719;24423;1
37962;381;1
56355;56355;2
31046;56363;3
37184;51369;2
51369;28175;2
56363;56363;3
13672;8820;4
31086;5380;1
1330;54271;1
56401;28175;1
56393;9123;7
42926;46230;1
56322;56322;1
12363;32963;1
24818;10574;1
44139;56406;2
28175;34138;2
45374;46230;1
27549;50356;1
34138;34138;1
44926;56412;4
44785;44785;4
28175;44785;3
44926;56408;1
46230;56344;2
45374;56406;1
43469;2511;1
53760;56406;1
;42354;1
52719;56421;3
32440;46309;3
46309;46309;3
56421;56421;1
56414;9257;1
56421;56344;1
381;56443;1
1426;56373;1
34036;836;1
53278;45374;4
56412;56227;4
56412;56412;4
35644;34036;1
42926;8013;1
56344;56406;1
56491;9123;1
55108;8013;1
55108;53721;1
54944;24883;1
56394;25419;1
56457;40951;1
25589;55108;1
56502;27423;1
8560;56499;1
28175;56503;1
47832;46309;2
56503;47832;2
56503;54944;1
53793;56406;1
29575;56515;1
56443;47485;1
45264;37363;1
51515;28175;2
56522;54395;1
28175;54329;1
836;56401;3
28175;56533;1
56515;56515;1
56408;56408;1
16220;56503;3
56401;56401;5
21;13672;1
21;56499;1
35644;56533;1
21251;45264;3
56503;56503;1
16220;56533;1
43472;46624;1
55108;55108;1
55010;56533;1
45264;56537;2
56537;56537;2
56537;45264;1
54395;45264;2
54395;13748;1
836;49517;4
47832;53157;7
54395;52434;3
53157;53157;4
46780;54395;1
83433;83422;1
64760;64856;1
70169;73259;1
61884;60503;1
71246;44808;3
49572;65131;2
50795;54224;1
49622;28834;1
56354;83459;1
49622;27250;1
65131;83472;1
79728;76883;1
77900;67712;1
83473;55122;1
83459;45264;3
83473;68023;2
23305;83483;1
83483;83483;1
70342;83459;2
64760;82837;1
82603;27665;3
83493;23305;1
83478;65131;1
80803;53959;3
60503;50727;1
53959;53959;3
108;53959;1
108;83488;1
83515;83515;1
70169;60503;2
54224;54224;1
52291;83533;1
83542;56300;1
49590;82016;6
83553;31434;1
83459;83459;6
79227;75198;2
14560;54290;1
14560;83554;1
83533;82632;1
83488;83488;1
65776;14560;1
73476;54115;1
54115;54115;2
75152;54115;1
70169;82632;1
75198;73476;2
82167;61352;1
65153;78585;1
78585;78585;3
78585;924;1
6550;78585;3
65131;82826;2
79227;80425;1
54290;54290;1
836;80887;1
14560;83591;1
836;80367;2
71246;34269;1
836;82809;1
83578;79227;2
45264;83591;1
83611;79227;1
17310;75152;1
62054;82809;1
82809;82809;2
70169;83589;1
45177;62846;1
83643;83643;1
71442;58350;1
45177;83643;1
45177;17310;1
47724;41663;1
45177;83514;1
45177;82280;2
67135;836;1
54290;60503;1
54290;45177;1
71442;83662;1
71442;74658;1
80034;58890;1
64377;83663;3
83678;44707;1
64377;83618;1
74658;74658;1
26917;47687;1
83663;83663;4
83332;83332;1
47687;43108;1
79577;79577;1
68023;52520;1
52520;52520;1
60902;52291;1
78409;65655;3
52520;65655;1
83537;83486;1
75152;67537;2
83486;82815;2
80398;75152;2
430;30212;1
430;14560;1
26562;83725;1
83761;83629;1
80271;83764;1
65131;59825;2
59825;65131;2
60945;14560;4
83554;83554;1
65655;42515;1
65776;27665;1
60945;65131;1
73792;41193;2
83783;68686;1
41193;41193;6
71912;82815;2
32605;14560;1
54801;41193;1
83747;83751;1
83747;14560;1
78896;55122;2
78896;78896;1
83806;82659;1
61352;61352;1
45177;67537;2
74855;52089;1
836;83830;3
45166;83836;1
83520;83520;1
71246;41193;3
45610;69822;2
45610;41193;4
79227;37184;1
60379;64377;3
83830;83830;2
64377;83866;1
65655;23787;2
23787;23787;2
23787;65655;1
83663;64377;1
65655;83656;1
65655;79057;1
83895;60509;1
10587;68795;1
68795;68795;1
18481;14;1
28175;46289;1
34138;4683;1
27256;2452;1
6550;34138;1
39841;721;1
39841;735;1
15828;46279;1
15828;13736;1
45610;46272;1
46283;26243;2
26202;33364;1
4683;46288;1
13736;46279;1
44998;44998;1
45507;46307;1
46307;46307;1
26394;46307;1
381;46307;1
46327;23240;5
16853;14519;1
46132;29587;1
46305;23240;1
46288;8878;1
33202;46319;1
46319;46319;1
33202;41525;1
836;38520;2
38520;38520;1
8878;46356;1
33202;27432;1
8005;17484;1
45898;28175;4
33202;33738;1
30964;40224;1
836;40235;1
836;32762;1
13748;40240;2
40240;40240;1
13391;836;1
37986;21608;1
30107;40255;1
40255;40255;1
40251;13915;1
14048;25157;4
40278;24891;1
38887;10049;1
38887;23305;2
25157;25157;1
31135;;2
39715;26562;1
21608;6567;2
6567;6567;2
40180;8820;1
30107;13736;1
24696;40167;1
19161;40330;1
836;40330;3
40330;40330;2
39007;40330;2
21406;25755;1
15384;14675;1
24891;24891;1
12448;33812;1
34028;14904;1
14904;33812;1
14904;33179;1
34028;34130;1
14904;29931;1
10216;40270;1
29931;40378;1
29931;18722;1
40372;14904;1
40240;1330;3
37932;27250;1
14372;40384;1
36977;40388;1
39949;21433;2
24593;6567;2
33838;;1
37986;33838;1
9123;40388;1
40345;31846;1
40357;40357;1
25104;39845;1
40422;989;1
15946;33245;1
39503;21608;4
471;1077;2
471;39223;1
924;1077;1
13736;28780;1
26562;28780;1
23305;32947;1
40182;40413;1
24005;30107;1
33202;40424;1
471;30107;1
471;24005;2
24005;471;2
40484;6451;1
35908;35908;2
40413;40413;1
8660;40184;1
13736;30335;1
29342;2452;2
910;25394;1
40546;13748;2
37059;14675;1
30314;836;1
14675;37502;2
836;31046;3
37986;16024;2
26788;40270;1
381;40545;1
8878;40584;1
40584;40584;1
40584;39234;2
39234;39234;5
13748;30000;1
17538;40590;1
40597;37460;1
40590;40590;1
30786;30786;1
37059;20492;1
39007;30786;1
39007;31316;1
30000;30000;3
40388;40391;1
40391;40391;2
33738;30000;1
33738;40424;1
33738;40384;1
40590;33738;1
31316;14675;1
38188;30114;1
17290;40502;1
20492;40659;1
2968;40659;1
9191;26686;1
26493;14284;1
8752;40665;4
40665;40665;3
26493;26493;1
26493;13727;2
30786;14588;2
14675;14284;1
8820;3250;1
836;14284;1
40535;14989;1
21232;24885;1
17752;14284;1
39988;28222;1
676;24885;1
16853;40424;1
16853;40615;1
381;37484;1
40717;37484;1
9123;40720;2
40720;40720;2
23983;23983;1
1426;28628;1
836;40720;1
8005;8820;2
8005;14675;1
8005;31046;1
40749;15946;1
6550;40720;1
40711;30335;1
33838;1330;1
16841;27426;1
39920;38188;1
40800;40800;1
40795;38226;1
1424;843;1
1424;23305;1
11061;13748;2
836;1424;1
39014;13748;1
381;40813;2
35597;21608;1
40839;13518;1
836;37022;2
38226;38887;1
38226;40827;1
1426;17484;1
836;33134;5
29475;33134;1
33134;33134;6
30786;924;1
14372;9085;1
40813;40813;1
17538;40857;3
40857;40857;2
1424;31316;1
40857;17538;2
40751;924;1
381;40879;1
40879;33812;1
40900;32888;3
836;40885;1
13281;33812;1
39014;39234;2
39014;14904;1
8552;38145;1
33812;40940;1
2968;15906;1
2968;39014;1
19161;31046;1
13012;40951;2
40130;17618;1
33812;13281;1
39234;33812;1
21254;39934;1
39234;40962;1
1424;40962;1
40962;40962;1
39014;39014;1
28887;33812;1
39014;9123;1
40965;40965;1
40965;836;1
381;40045;1
381;33120;2
381;41004;2
41004;41004;2
26394;41004;1
26394;37986;2
41008;1330;1
1426;6403;1
33812;33183;1
14904;13505;1
41029;41029;1
33202;21560;1
40653;10216;1
35562;381;1
381;40801;1
32888;32888;1
33120;33120;2
32280;40045;1
33812;40045;2
9123;41031;1
16853;40827;1
41071;;1
26329;37537;1
41083;10902;1
19161;20618;2
381;41092;1
17696;19161;1
40045;40045;2
924;38791;4
32280;41031;1
41111;20585;1
33812;37626;1
33349;26562;2
20903;33812;1
37646;37646;1
37626;37626;1
40559;33812;1
41162;39234;1
39234;30754;2
30754;30754;1
41167;27250;1
26562;41132;1
38395;33838;6
381;30754;1
11061;38740;1
38740;33812;2
38740;38740;1
35463;35463;2
13748;41196;2
41196;41196;1
41196;13748;1
1424;41200;1
381;20903;1
41200;41200;1
21433;33812;1
20903;36977;1
9039;9039;1
9966;10322;3
10322;10322;5
9225;9943;1
7980;9943;3
1156;974;1
7925;9924;1
816;10314;1
9956;10335;1
41;10344;1
381;10346;1
10225;10225;1
5091;2643;1
2643;7969;1
9943;10346;1
10344;10344;1
982;5091;2
75;5091;1
6527;;1
3433;8395;1
9943;4620;1
6527;10314;1
10019;10318;1
7980;10353;3
7980;8013;1
7980;10346;1
2452;5091;1
10353;10353;3
10381;10381;6
10404;9483;1
10404;10291;1
10404;9202;2
9202;9202;1
5043;9966;1
;10381;4
4897;2673;1
4897;8425;1
471;10413;1
7980;10416;2
10416;10416;1
7980;8152;3
5043;5091;2
471;9793;1
3466;7969;1
5279;3151;1
381;10125;2
10429;10446;1
10125;10125;1
7980;10463;2
10409;10314;1
10463;10463;1
201;2728;1
2728;2728;1
8338;9420;2
924;816;1
21;10517;1
10513;10521;2
10519;989;1
9420;10187;1
10427;10524;1
10510;10506;1
10521;10521;1
609;10510;2
609;10210;1
10510;10510;2
10531;2728;1
10531;10536;2
10187;10187;1
10536;10536;1
10522;456;1
10560;10568;3
10568;10568;2
10587;10523;2
10523;10523;1
609;9225;1
9323;10587;3
10327;989;1
10210;708;1
10327;10592;1
10587;10587;2
10596;10446;1
947;10327;2
947;9225;1
9420;10549;1
10327;10327;4
381;989;2
10446;10584;1
3328;9420;1
10318;10592;1
10584;10584;1
3044;9420;2
708;708;1
2817;10587;1
836;9420;1
843;8777;1
10638;4968;1
10638;456;1
8953;9793;1
947;10127;1
9420;10346;1
10655;10627;1
5055;9793;3
10346;10346;1
7980;10123;3
7980;10669;3
10463;10506;1
10669;10669;2
381;10318;1
609;10523;1
7980;10523;1
836;10523;1
21;10694;1
10694;10694;1
5316;10523;1
10701;947;1
381;10094;1
381;10701;1
381;9202;1
10094;8752;1
21;10717;1
10701;21;1
10327;434;1
10717;9420;1
8820;735;1
843;3436;1
7980;989;2
7980;1127;1
947;1127;1
5224;1127;1
7980;10522;1
10522;9420;1
;1127;1
7980;9420;1
10815;3377;1
9420;10813;1
10446;7980;1
21;10810;1
10815;5010;2
10314;5010;1
7980;10815;1
1359;10832;3
10832;10832;2
5010;5010;1
1359;10846;1
7980;5279;3
1406;10094;3
1406;8878;1
1406;10327;2
381;8482;1
2576;9420;1
10815;10865;1
3314;9420;1
10799;10844;1
9420;10001;1
9420;10844;1
9420;9218;1
10826;9420;4
381;10882;1
;456;1
10879;8752;2
471;10881;1
1359;10894;1
9420;10891;1
9420;2576;1
2544;2452;2
10882;5091;1
9323;9323;1
947;9061;1
9420;10907;2
4766;10171;1
4766;5004;1
201;9218;1
836;10907;2
7848;5211;1
1133;10915;1
122;7980;1
7980;7980;5
7980;5211;1
10937;5211;1
2576;9483;1
1279;10940;1
1279;10608;1
1133;10936;1
10587;843;1
381;843;1
201;10907;2
1077;10879;1
10940;10940;1
10940;21;2
10936;10936;10
7848;173;1
10967;9420;2
836;10949;3
10949;10949;2
9420;2728;1
;10943;1
2452;843;1
10907;9420;4
9420;10994;1
9420;9793;4
10943;10943;1
7720;10979;1
10994;10994;1
10994;381;2
7980;11029;2
10990;836;1
11029;11029;1
1097;;1
7980;8774;2
10983;11054;1
10907;684;1
947;11054;4
843;947;1
947;947;2
11054;11054;6
7848;8840;1
7848;11064;1
8013;5091;1
11066;11080;1
11054;6514;1
816;5179;1
9793;947;1
70307;70307;2
21;70791;1
45107;29781;1
67328;70820;1
70861;201;1
70066;41771;1
45374;65776;1
70066;70779;1
25503;70863;1
70863;70863;1
201;70875;1
70846;70845;1
64138;52291;1
51309;45264;1
36977;52291;1
67328;70881;1
70881;67328;5
70884;70845;1
38874;28628;1
14779;70830;2
70830;70830;1
70725;70725;2
68023;68742;1
68742;68742;3
70795;69689;1
8752;70158;1
70779;70779;1
70779;41771;1
28175;50406;1
68023;70066;1
57410;67328;2
70854;70808;1
67328;70927;1
67328;70936;1
70888;70066;3
70946;52291;1
13012;17959;1
70922;32926;1
54503;67328;1
67328;70950;4
8560;46305;1
70950;70950;3
60105;18703;1
924;70946;1
28175;40308;4
40308;40308;2
40308;45264;2
16220;54846;1
70843;30412;1
35644;70991;2
35644;70987;1
70991;70991;3
35644;70984;1
67412;70987;1
28175;70991;2
52291;70991;1
70994;50534;1
54096;70420;2
54096;70774;5
54096;68949;1
54096;69949;1
69577;69577;1
54096;59171;2
70066;49297;1
70066;53204;1
28175;71000;1
70946;201;4
56922;70994;1
70936;70936;1
67328;70478;1
70987;70987;1
70994;71006;1
29587;71010;2
71010;71010;3
67328;71010;3
29587;70718;1
29587;68742;1
67328;63652;2
67412;70718;1
51209;49297;1
70718;70718;2
70718;51209;2
70066;68934;1
18150;71010;1
70066;38887;1
52816;41771;1
28175;71031;1
59363;67412;1
68023;71036;1
71036;71036;1
54096;71043;1
28175;71047;1
54096;61849;3
71047;71047;1
71043;54096;1
67328;70546;1
59171;54096;1
61849;61849;4
59171;71036;2
70718;39963;1
67328;61849;1
67328;71059;2
71059;71059;1
70066;71070;2
29575;71070;1
26917;71070;1
29575;71073;1
70970;52960;1
71064;37502;1
35644;67328;1
35644;68023;1
35644;71086;3
924;71082;1
71086;71086;2
70774;54096;2
41771;71031;1
69670;70680;1
70680;70680;1
41771;71093;2
71093;71093;2
67328;69213;1
69213;69213;1
70767;38693;1
38693;38693;1
31086;71104;1
70066;11097;1
201;71118;1
35504;23283;1
54855;54855;1
66788;88306;1
75152;88306;1
87641;87641;2
35644;88307;1
88306;88306;1
79542;69822;1
75152;88317;1
51467;80885;1
68025;88251;1
68025;50534;1
68025;49225;1
49225;49225;1
55122;20618;2
87996;1330;1
87947;64377;1
87947;79085;1
79728;836;1
88332;836;1
87903;87903;1
87652;55122;1
84891;85679;1
79085;64377;1
86325;15250;1
88350;46645;1
65767;88329;2
88276;88276;1
83943;16853;1
67412;87090;1
58905;83739;1
75152;13518;2
76886;65153;1
73393;88255;3
73393;82752;1
73393;85679;1
84696;82752;1
75152;88367;1
35644;88367;1
85398;65710;1
